시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,7,"3,200",15,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,8,"3,700",14,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,10,"3,300",1,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,11,"4,200",8,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,14,"4,100",9,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,15,"2,900",1,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,16,"3,350",1,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,17,"4,150",11,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,18,"6,000",15,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,21,"4,200",8,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,23,"3,600",11,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,24,"4,000",13,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,25,"3,800",11,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,26,"4,100",6,1997,음봉로681번길 24,
충청남도 아산시 음봉면 덕지리,03월 21일,21,3,초원그린타운,39.27,202106,28,"3,870",4,1997,음봉로681번길 24,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202101,2,"27,000",15,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.83,202101,2,"35,000",22,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202101,9,"27,000",8,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202101,11,"23,500",1,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202101,12,"28,000",7,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202101,16,"26,800",3,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.83,202101,16,"31,600",14,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202101,24,"27,500",8,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,72.78,202101,25,"24,000",11,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,72.78,202101,26,"19,830",4,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202101,27,"22,500",2,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202101,29,"27,000",6,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,72.78,202101,30,"26,500",7,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202101,30,"30,000",16,2015,음봉로 515-37,20210225
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202102,1,"30,000",7,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202102,1,"31,800",14,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202102,4,"34,500",9,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202102,6,"24,500",4,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202102,6,"29,500",18,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202102,25,"30,000",16,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202103,3,"29,500",22,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202103,4,"29,800",12,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202103,4,"30,000",12,2015,음봉로 515-37,20210311
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202103,5,"39,000",12,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202103,6,"30,000",5,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202103,13,"30,000",7,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.83,202103,24,"37,500",13,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.83,202104,18,"37,000",8,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202104,20,"31,800",9,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202105,1,"32,000",13,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.83,202105,11,"40,700",11,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202105,13,"28,700",1,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202105,18,"40,000",22,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202105,22,"38,000",13,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202105,29,"29,000",6,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,8,"29,700",5,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,12,"30,700",7,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,14,"31,500",10,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,17,"30,500",16,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,18,"32,000",18,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,99.95,202106,23,"37,000",14,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.98,202106,26,"31,000",17,2015,음봉로 515-37,
충청남도 아산시 음봉면 동암리,714,714,0,아산 더샵 레이크시티3차,84.99,202106,27,"31,900",20,2015,음봉로 515-37,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202101,5,"6,700",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202101,5,"6,700",1,1997,음봉로 847,20210205
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202101,5,"6,700",1,1997,음봉로 847,20210106
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,5,"5,450",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,5,"5,400",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,7,"5,500",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202101,9,"9,000",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,12,"5,200",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,16,"5,900",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,17,"4,700",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,20,"5,800",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,20,"5,100",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,23,"5,500",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,25,"5,500",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,27,"5,900",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,28,"5,100",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,28,"5,200",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202101,28,"5,100",4,1997,음봉로 847,20210416
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202101,30,"9,400",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,1,"9,400",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,4,"9,200",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,5,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,6,"9,200",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202102,9,"5,200",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202102,16,"5,500",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202102,19,"9,200",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202102,20,"5,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202102,20,"5,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,23,"9,900",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202102,26,"10,000",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202103,2,"9,300",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,3,"6,000",9,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202103,4,"9,450",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,5,"10,000",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,5,"9,000",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,5,"9,500",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,6,"5,500",13,1997,음봉로 847,20210310
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,6,"5,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,6,"5,500",14,1997,음봉로 847,20210310
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202103,6,"9,300",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,8,"9,800",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,10,"5,900",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,10,"5,500",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,15,"8,800",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,19,"9,500",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,19,"9,500",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,20,"9,500",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202103,20,"10,000",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,23,"5,400",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,23,"10,000",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,27,"9,700",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,27,"10,000",7,1997,음봉로 847,20210405
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,28,"5,700",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,28,"5,800",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202103,29,"6,400",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202103,31,"9,500",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,1,"5,100",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,2,"5,500",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,3,"5,200",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,6,"5,450",6,1997,음봉로 847,20210428
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,13,"9,950",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,13,"9,300",7,1997,음봉로 847,20210517
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,13,"9,500",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,13,"9,300",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,13,"9,500",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,14,"9,300",9,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,14,"9,800",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,15,"6,000",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,16,"9,000",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,17,"10,000",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,19,"10,000",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,19,"5,650",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,19,"10,000",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,19,"10,000",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,19,"9,300",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,19,"9,700",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,20,"10,000",11,1997,음봉로 847,20210426
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,22,"9,800",6,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202104,22,"9,800",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202104,25,"9,700",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202104,25,"10,300",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,26,"5,800",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,27,"5,550",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,28,"5,500",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,29,"5,500",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202104,29,"4,800",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202105,1,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,3,"5,200",6,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202105,12,"9,700",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202105,13,"10,800",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,13,"5,700",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,14,"5,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,14,"5,700",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,14,"5,700",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202105,18,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,21,"5,300",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,21,"5,300",13,1997,음봉로 847,20210528
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,21,"5,450",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,22,"5,600",10,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,22,"5,800",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202105,24,"10,800",11,1997,음봉로 847,20210623
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202105,25,"10,500",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,25,"5,100",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,26,"5,470",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,26,"5,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,26,"5,800",5,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,27,"5,400",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202105,28,"10,000",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,28,"5,400",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,28,"5,800",6,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202105,29,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202105,31,"9,500",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202105,31,"5,300",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,2,"10,000",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,3,"5,650",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,4,"5,950",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,5,"5,000",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,5,"5,700",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,5,"5,000",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,5,"5,950",13,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202106,7,"9,500",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,7,"10,250",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,8,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,9,"9,800",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,9,"9,800",2,1997,음봉로 847,20210611
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,9,"11,500",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202106,11,"11,300",7,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202106,11,"10,000",4,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,11,"5,480",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,12,"5,950",12,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,14,"5,500",6,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202106,15,"9,500",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,21,"8,500",14,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,23,"4,800",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.85,202106,24,"10,800",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,24,"9,500",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,24,"9,300",3,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,26,"10,000",8,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,28,"6,000",6,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,28,"9,600",2,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,59.52,202106,28,"11,200",15,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,29,"5,000",1,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,427-1,427,1,삼일원앙,39.73,202106,30,"6,000",11,1997,음봉로 847,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,49.8,202102,16,"6,400",7,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,49.8,202103,22,"6,350",10,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,59.34,202103,23,"7,200",2,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,49.8,202104,26,"5,900",4,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,49.8,202104,26,"5,900",4,1996,음봉로 803-10,20210521
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,49.8,202104,27,"7,000",2,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,72.54,202105,24,"10,100",8,1996,음봉로 803-10,
충청남도 아산시 음봉면 산동리,420-1,420,1,태헌장미2,59.34,202105,26,"7,100",1,1996,음봉로 803-10,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,99.83,202101,5,"30,500",6,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,72.78,202101,8,"21,000",14,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,84.98,202101,9,"27,000",14,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,84.98,202101,11,"28,000",2,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,84.98,202101,17,"29,000",3,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,72.78,202101,27,"23,000",14,2015,음봉로 515-38,20210129
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,72.78,202101,27,"23,000",14,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,99.97,202102,16,"39,500",9,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,99.95,202102,17,"40,000",15,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,72.78,202103,1,"26,800",12,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,84.98,202103,8,"31,700",13,2015,음봉로 515-38,
충청남도 아산시 음봉면 월랑리,702,702,0,아산 더샵 레이크시티 2차,72.78,202103,9,"27,300",9,2015,음봉로 515-38,
